stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,stop_timezone,wheelchair_boarding
"4509","4509","Coualeuc","Gévezé","48.224645","-1.800449","","","","","","1"
"4510","4510","Prés Verts","Gévezé","48.223615","-1.79363","","","","","","1"
"4511","4511","Prés Verts","Gévezé","48.223978","-1.793771","","","","","","1"
"4551","4551","Saint-Armel Eglise","Saint-Armel","48.013468","-1.590988","","","","","","1"
"4552","4552","Saint-Armel Gare","Saint-Armel","48.013906","-1.594286","","","","","","1"
"4553","4553","Lande du Jardin","Saint-Armel","48.01463","-1.598304","","","","","","1"
"4554","4554","Lande du Jardin","Saint-Armel","48.014788","-1.598383","","","","","","1"
"4555","4555","Saint-Armel Gare","Saint-Armel","48.014056","-1.594394","","","","","","1"
"4601","4601","Chevaigné Mairie","Chevaigné","48.211782","-1.630337","","","","","","1"
"4602","4602","Fonderies","Chevaigné","48.214316","-1.628818","","","","","","1"
"4603","4603","Pommiers","Chevaigné","48.210932","-1.626041","","","","","","1"
"4604","4604","Pommiers","Chevaigné","48.209944","-1.625841","","","","","","1"
"4605","4605","Fonderies","Chevaigné","48.214395","-1.628958","","","","","","1"
"4606","4606","Chevaigné Mairie","Chevaigné","48.211961","-1.630307","","","","","","1"
"4607","4607","Chevaigné Gare","Chevaigné","48.207641","-1.630846","","","","","","1"
"4608","4608","Chevaigné Gare","Chevaigné","48.207963","-1.630549","","","","","","1"
"4609","4609","Chopinais","Chevaigné","48.199145","-1.627451","","","","","","2"
"4610","4610","Chopinais","Chevaigné","48.199223","-1.627788","","","","","","2"
"4652","4652","Chêne Vert","Cintré","48.105043","-1.872646","","","","","","1"
"4653","4653","Saint-Melaine","Cintré","48.103336","-1.869545","","","","","","2"
"4654","4654","Saint-Melaine","Cintré","48.103469","-1.869393","","","","","","2"
"4700","4700","Point du Jour","Laillé","47.978438","-1.713688","","","","","","1"
"4701","4701","Point du Jour","Laillé","47.978606","-1.712988","","","","","","1"
"4702","4702","Orée du Bois","Laillé","47.975433","-1.717111","","","","","","1"
"4703","4703","Orée du Bois","Laillé","47.975507","-1.717175","","","","","","1"
"4704","4704","Laillé Eglise","Laillé","47.978117","-1.72041","","","","","","1"
"4705","4705","Laillé Eglise","Laillé","47.977983","-1.719683","","","","","","1"
"4706","4706","Châtaigneraie","Laillé","47.97919","-1.724314","","","","","","1"
"4707","4707","Châtaigneraie","Laillé","47.979287","-1.724331","","","","","","1"
"4708","4708","Gingouillère","Laillé","47.980092","-1.730909","","","","","","1"
"4709","4709","Bout de Lande","Laillé","47.979926","-1.693073","","","","","","0"
"4710","4710","Bout de Lande","Laillé","47.979865","-1.693153","","","","","","0"
"4711","4711","Estuaires","Laillé","47.975394","-1.691403","","","","","","0"
"4712","4712","Estuaires","Laillé","47.974816","-1.69136","","","","","","0"
"4760","4760","Gingouillère","Laillé","47.980213","-1.730942","","","","","","0"
"4800","4800","Bécherel Centre","Bécherel","48.296245","-1.945373","","","","","","1"
"4801","4801","Bécherel Centre","Bécherel","48.296897","-1.943729","","","","","","1"
"4802","4802","Sévignière","Bécherel","48.29968","-1.93946","","","","","","2"
"4803","4803","Sévignière","Bécherel","48.2997","-1.939289","","","","","","2"
"4850","4850","Chapelle-Chaussée","La Chapelle-Chaussée","48.271961","-1.856918","","","","","","1"
"4900","4900","Langan Bourg","Langan","48.245235","-1.853734","","","","","","1"
"4901","4901","Langan Bourg","Langan","48.24538","-1.854062","","","","","","1"
"4950","4950","Miniac Eglise","Miniac-sous-Bécherel","48.284693","-1.930733","","","","","","1"
"5001","5001","J.F. Kennedy","Rennes","48.1212950000","-1.7109430000","","","","","","1"
"5002","5002","Villejean-Université","Rennes","48.1211970000","-1.7038820000","","","","","","1"
"5003","5003","Pontchaillou","Rennes","48.1215350000","-1.6933500000","","","","","","1"
"5004","5004","Anatole France","Rennes","48.1180500000","-1.6875290000","","","","","","1"
"5005","5005","Sainte-Anne","Rennes","48.1144550000","-1.6804840000","","","","","","1"
"5006","5006","République","Rennes","48.1096670000","-1.6792240000","","","","","","1"
"5007","5007","Charles de Gaulle","Rennes","48.1054730000","-1.6771070000","","","","","","1"
"5008","5008","Gares","Rennes","48.1037790000","-1.6722520000","","","","","","1"
"5009","5009","Jacques Cartier","Rennes","48.0975660000","-1.6755080000","","","","","","1"
"5010","5010","Clemenceau","Rennes","48.0935650000","-1.6744770000","","","","","","1"
"5011","5011","Henri Fréville","Rennes","48.0875770000","-1.6748590000","","","","","","1"
"5012","5012","Italie","Rennes","48.0865240000","-1.6676460000","","","","","","1"
"5013","5013","Triangle","Rennes","48.0864050000","-1.6605210000","","","","","","1"
"5014","5014","Le Blosne","Rennes","48.0877020000","-1.6542940000","","","","","","1"
"5015","5015","La Poterie","Rennes","48.0874500000","-1.6445130000","","","","","","1"
"5017","5017","Villejean-Université","Rennes","48.1212830000","-1.7038790000","","","","","","1"
"5018","5018","Pontchaillou","Rennes","48.1215780000","-1.6934610000","","","","","","1"
"5019","5019","Anatole France","Rennes","48.1181190000","-1.6874540000","","","","","","1"
"5020","5020","Sainte-Anne","Rennes","48.1145010000","-1.6803980000","","","","","","1"
"5021","5021","République","Rennes","48.1097120000","-1.6791380000","","","","","","1"
"5022","5022","Charles de Gaulle","Rennes","48.1055410000","-1.6770230000","","","","","","1"
"5023","5023","Gares","Rennes","48.1038750000","-1.6721830000","","","","","","1"
"5024","5024","Jacques Cartier","Rennes","48.0976050000","-1.6754190000","","","","","","1"
"5025","5025","Clemenceau","Rennes","48.0936530000","-1.6743940000","","","","","","1"
"5026","5026","Henri Fréville","Rennes","48.0876730000","-1.6747770000","","","","","","1"
"5027","5027","Italie","Rennes","48.0865980000","-1.6677410000","","","","","","1"
"5028","5028","Triangle","Rennes","48.0864770000","-1.6606540000","","","","","","1"
"5029","5029","Le Blosne","Rennes","48.0877650000","-1.6544390000","","","","","","1"
"5030","5030","La Poterie","Rennes","48.0875310000","-1.6446330000","","","","","","1"
"6000","6000","Romillé Collège","Romillé","48.218676","-1.893365","","","","","","1"
"6001","6001","Frères Aubert","Romillé","48.216915","-1.89045","","","","","","1"
"6002","6002","Frères Aubert","Romillé","48.216709","-1.890934","","","","","","1"
"6003","6003","Romillé Mairie","Romillé","48.214912","-1.892418","","","","","","1"
"6004","6004","Romillé Mairie","Romillé","48.2154","-1.892311","","","","","","1"
"6005","6005","Mettrie Templiers","Romillé","48.212494","-1.890895","","","","","","1"
"6006","6006","Mettrie Templiers","Romillé","48.212334","-1.890901","","","","","","1"
"9082","9082","Place de Bretagne (provisoire)","Rennes","48.1092524","-1.6841992","","","","","","0"
"9092","9092","Place de Bretagne (provisoire)","Rennes","48.1084325","-1.6837362","","","","","","0"
"9097","9097","République (provisoire)","Rennes","48.1098709","-1.6774837","","","","","","0"
"9099","9099","Rue d'Antrain (provisoire)","Rennes","48.1176735","-1.6771247","","","","","","0"
"9101","9101","Pont de Nantes (provisoire)","Rennes","48.1017276","-1.6850527","","","","","","0"
"9105","9105","Liberté (provisoire)","Rennes","48.1074044","-1.6771711","","","","","","0"
"9106","9106","Liberté (provisoire)","Rennes","48.1075064","-1.6770993","","","","","","0"
"9108","9108","Place de Bretagne (provisoire)","Rennes","48.1090314","-1.684543","","","","","","0"
"9109","9109","République (provisoire)","Rennes","48.1098174","-1.6795114","","","","","","0"
"9110","9110","Lycée Zola (provisoire)","Rennes","48.109461","-1.673981","","","","","","0"
"9205","9205","Uttenreuth","Saint-Grégoire","48.158008","-1.686607","","","","","","0"
"9206","9206","Champ Daguet","Saint-Grégoire","48.155699","-1.671097","","","","","","0"
"9207","9207","Champ Daguet","Saint-Grégoire","48.155682","-1.671246","","","","","","0"
